Date,Alert Name,Asset,Instance,Job,Group,Severity,Vital,CPU Core,Memory Total,Total Disk Size,Volume,Free,Used
11:November:2025 16:05:49,Critical 50% - Disk,CA,172.16.0.204,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,24 Core,,206.43 GB,C:,103.21 GB,103.21 GB
11:November:2025 16:05:49,Critical 50% - Disk,CA,172.16.0.59,SMC,BackOffice,Critical,Disk,N/A,,N/A,C:,"78.03GB
Server Details",50.00%
11:November:2025 16:08:04,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,692.75 GB,D:,346.37 GB,346.37 GB
11:November:2025 16:08:33,Critical 50% - Disk,CA,172.16.0.170,SMC,BackOffice,Critical,Disk,12 Core,,112.37 GB,C:,56.19 GB,56.19 GB
11:November:2025 16:09:11,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.38 GB,173.52 GB
11:November:2025 16:09:49,Critical 50% - Disk,CA,172.16.1.104,Optimum-APIs-Srvr,Infra-Team,Critical,Disk,8 Core,,224.30 GB,/,112.15 GB,112.15 GB
11:November:2025 16:10:15,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,P:,1.46 TB,1.46 TB
11:November:2025 16:10:15,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,Q:,1.46 TB,1.46 TB
11:November:2025 16:15:51,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
11:November:2025 16:17:32,Critical 50% - Disk,CA,192.168.15.112,alertmanager,Pre-Trade-Team,Critical,Disk,8 Core,,178.58 GB,/,89.29 GB,89.29 GB
11:November:2025 16:19:11,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.40 GB,173.50 GB
11:November:2025 16:20:57,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,899.98 GB,G:,449.99 GB,449.99 GB
11:November:2025 16:22:49,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,1.75 TB,F:,893.94 GB,893.94 GB
11:November:2025 16:24:29,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,E:,1.00 TB,1.00 TB
11:November:2025 16:25:19,Critical 50% - Disk,CA,192.168.15.125,alertmanager,Pre-Trade-Team,Critical,Disk,16 Core,,88.03 GB,/,44.01 GB,44.01 GB
11:November:2025 16:25:30,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,894.25 GB,F:,447.12 GB,447.12 GB
11:November:2025 16:25:50,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"79.09GB
Server Details",50.00%
11:November:2025 16:25:55,Critical 50% - Disk,CA,172.16.1.122,SMC,Middleware,Critical,Disk,8 Core,,145.37 GB,/,43.77 GB,101.60 GB
11:November:2025 16:28:11,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,16.68 GB,175.23 GB
11:November:2025 16:30:15,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,199.50 GB,C:,99.75 GB,99.75 GB
11:November:2025 16:30:25,Critical 50% - Disk,CA,172.16.0.177,SMC,EKYC,Critical,Disk,24 Core,,1.50 TB,D:,767.99 GB,767.99 GB
11:November:2025 16:30:42,Critical 90% - Disk,CA,172.16.1.104,Linux_Servers,Infra-Team,Critical,Disk,8 Core,,224.30 GB,/,22.43 GB,201.87 GB
11:November:2025 16:30:50,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"90.36GB
Server Details",50.00%
11:November:2025 16:33:11,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,15.74 GB,176.17 GB
11:November:2025 16:33:33,Critical 50% - Disk,CA,172.16.2.98,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,12 Core,,206.43 GB,C:,103.21 GB,103.21 GB
11:November:2025 16:33:33,Critical 50% - Disk,CA,172.16.2.98,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,12 Core,,292.97 GB,D:,146.48 GB,146.48 GB
11:November:2025 16:34:29,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,5.50 TB,F:,2.75 TB,2.75 TB
11:November:2025 16:35:30,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,1.45 TB,I:,744.94 GB,744.94 GB
11:November:2025 16:35:52,Critical 90% - Disk,CA,172.16.1.144,Middleware,Middleware,Critical,Disk,4 Core,,80.15 GB,/,8.02 GB,72.14 GB
11:November:2025 16:35:57,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,699.98 GB,E:,349.99 GB,349.99 GB
11:November:2025 16:36:00,Critical 50% - Disk,CA,172.16.0.130,Axel,DBA-Team,Critical,Disk,16 Core,,499.98 GB,D:,249.99 GB,249.99 GB
11:November:2025 16:36:03,Critical 50% - Disk,CA,172.16.0.189,Fund-Allocation_Backup,BackOffice,Critical,Disk,8 Core,,149.98 GB,D:,74.99 GB,74.99 GB
11:November:2025 16:37:41,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.81 GB,173.10 GB
11:November:2025 16:38:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
11:November:2025 16:39:29,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,H:,1.00 TB,1.00 TB
11:November:2025 16:40:15,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
11:November:2025 16:40:30,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,700.39 GB,D:,350.19 GB,350.19 GB
11:November:2025 16:40:47,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.54GB 
  ServerDetails",90.00%
11:November:2025 16:40:50,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,C:,"68.58GB
Server Details",50.00%
11:November:2025 16:40:50,Critical 50% - Disk,CA,172.16.1.104,Linux_Servers,Infra-Team,Critical,Disk,8 Core,,224.30 GB,/,112.15 GB,112.15 GB
11:November:2025 16:40:57,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,999.98 GB,H:,499.99 GB,499.99 GB
11:November:2025 16:44:41,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"90.36GB 
  ServerDetails",90.00%
11:November:2025 16:45:41,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"90.36GB 
  ServerDetails",90.00%
11:November:2025 16:45:58,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
11:November:2025 16:47:41,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.17 GB,173.73 GB
11:November:2025 16:50:15,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,S:,1.46 TB,1.46 TB
11:November:2025 16:50:15,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,E:,2.91 TB,2.91 TB
11:November:2025 16:50:49,Critical 50% - Disk,CA,172.16.0.204,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,24 Core,,292.97 GB,D:,146.48 GB,146.48 GB
11:November:2025 16:52:59,Critical 50% - Disk,CA,172.16.0.116,PMLA,DBA-Team,Critical,Disk,40 Core,,684.76 GB,D:,342.38 GB,342.38 GB
11:November:2025 16:53:44,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,Q:,1.46 TB,1.46 TB
11:November:2025 16:55:15,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,2.91 TB,2.91 TB
11:November:2025 16:55:15,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,H:,1.46 TB,1.46 TB
11:November:2025 16:55:21,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
11:November:2025 16:57:59,Critical 50% - Disk,CA,172.16.0.116,PMLA,DBA-Team,Critical,Disk,40 Core,,1.75 TB,E:,893.87 GB,893.87 GB
11:November:2025 17:00:15,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,J:,1.46 TB,1.46 TB
11:November:2025 17:00:15,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,J:,1.46 TB,1.46 TB
11:November:2025 17:00:15,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,2.91 TB,2.91 TB
11:November:2025 17:00:30,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,192.81 GB,C:,96.40 GB,96.40 GB
11:November:2025 17:04:57,Critical 90% - Disk,CA,172.16.1.104,Optimum-APIs-Srvr,Infra-Team,Critical,Disk,8 Core,,224.30 GB,/,22.43 GB,201.87 GB
11:November:2025 17:05:49,Critical 50% - Disk,CA,172.16.0.204,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,24 Core,,206.43 GB,C:,103.21 GB,103.21 GB
11:November:2025 17:05:49,Critical 50% - Disk,CA,172.16.0.59,SMC,BackOffice,Critical,Disk,N/A,,N/A,C:,"78.03GB
Server Details",50.00%
11:November:2025 17:08:04,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,692.75 GB,D:,346.37 GB,346.37 GB
11:November:2025 17:08:33,Critical 50% - Disk,CA,172.16.0.170,SMC,BackOffice,Critical,Disk,12 Core,,112.37 GB,C:,56.19 GB,56.19 GB
11:November:2025 17:09:49,Critical 50% - Disk,CA,172.16.1.104,Optimum-APIs-Srvr,Infra-Team,Critical,Disk,8 Core,,224.30 GB,/,112.15 GB,112.15 GB
11:November:2025 17:10:15,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,P:,1.46 TB,1.46 TB
11:November:2025 17:10:15,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,Q:,1.46 TB,1.46 TB
11:November:2025 17:13:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.90 GB,173.01 GB
11:November:2025 17:15:51,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
11:November:2025 17:16:56,Critical 90% - CPU,CA,10.0.66.140,Kayam_Chauhan_System,Infra-Team,Critical,CPU,N/A,,,,7.14%,92.86%
11:November:2025 17:17:32,Critical 50% - Disk,CA,192.168.15.112,alertmanager,Pre-Trade-Team,Critical,Disk,8 Core,,178.58 GB,/,89.29 GB,89.29 GB
11:November:2025 17:18:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.88 GB,173.02 GB
11:November:2025 17:20:57,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,899.98 GB,G:,449.99 GB,449.99 GB
11:November:2025 17:21:56,Critical 90% - CPU,CA,10.0.66.140,Kayam_Chauhan_System,Infra-Team,Critical,CPU,N/A,,,,6.53%,93.47%
11:November:2025 17:22:49,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,1.75 TB,F:,893.94 GB,893.94 GB
11:November:2025 17:24:29,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,E:,1.00 TB,1.00 TB
11:November:2025 17:25:19,Critical 50% - Disk,CA,192.168.15.125,alertmanager,Pre-Trade-Team,Critical,Disk,16 Core,,88.03 GB,/,44.01 GB,44.01 GB
11:November:2025 17:25:30,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,894.25 GB,F:,447.12 GB,447.12 GB
11:November:2025 17:25:50,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"79.09GB
Server Details",50.00%
11:November:2025 17:25:55,Critical 50% - Disk,CA,172.16.1.122,SMC,Middleware,Critical,Disk,8 Core,,145.37 GB,/,43.77 GB,101.60 GB
11:November:2025 17:30:15,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,199.50 GB,C:,99.75 GB,99.75 GB
11:November:2025 17:30:25,Critical 50% - Disk,CA,172.16.0.177,SMC,EKYC,Critical,Disk,24 Core,,1.50 TB,D:,767.99 GB,767.99 GB
11:November:2025 17:30:42,Critical 90% - Disk,CA,172.16.1.104,Linux_Servers,Infra-Team,Critical,Disk,8 Core,,224.30 GB,/,22.43 GB,201.87 GB
11:November:2025 17:30:50,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"90.36GB
Server Details",50.00%
11:November:2025 17:33:33,Critical 50% - Disk,CA,172.16.2.98,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,12 Core,,292.97 GB,D:,146.48 GB,146.48 GB
11:November:2025 17:33:33,Critical 50% - Disk,CA,172.16.2.98,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,12 Core,,206.43 GB,C:,103.21 GB,103.21 GB
11:November:2025 17:34:29,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,5.50 TB,F:,2.75 TB,2.75 TB
11:November:2025 17:35:30,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,1.45 TB,I:,744.94 GB,744.94 GB
11:November:2025 17:35:52,Critical 90% - Disk,CA,172.16.1.144,Middleware,Middleware,Critical,Disk,4 Core,,80.15 GB,/,8.02 GB,72.14 GB
11:November:2025 17:35:57,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,699.98 GB,E:,349.99 GB,349.99 GB
11:November:2025 17:36:00,Critical 50% - Disk,CA,172.16.0.130,Axel,DBA-Team,Critical,Disk,16 Core,,499.98 GB,D:,249.99 GB,249.99 GB
11:November:2025 17:36:03,Critical 50% - Disk,CA,172.16.0.189,Fund-Allocation_Backup,BackOffice,Critical,Disk,8 Core,,149.98 GB,D:,74.99 GB,74.99 GB
11:November:2025 17:38:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
11:November:2025 17:39:29,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,H:,1.00 TB,1.00 TB
11:November:2025 17:40:15,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
11:November:2025 17:40:30,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,700.39 GB,D:,350.19 GB,350.19 GB
11:November:2025 17:40:47,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.54GB 
  ServerDetails",90.00%
11:November:2025 17:40:50,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,C:,"68.59GB
Server Details",50.00%
11:November:2025 17:40:50,Critical 50% - Disk,CA,172.16.1.104,Linux_Servers,Infra-Team,Critical,Disk,8 Core,,224.30 GB,/,112.15 GB,112.15 GB
11:November:2025 17:40:57,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,999.98 GB,H:,499.99 GB,499.99 GB
11:November:2025 17:43:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.96 GB,172.95 GB
11:November:2025 17:45:41,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"90.36GB 
  ServerDetails",90.00%
11:November:2025 17:45:58,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
11:November:2025 17:48:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.96 GB,172.95 GB
11:November:2025 17:50:15,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,S:,1.46 TB,1.46 TB
11:November:2025 17:50:15,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,E:,2.91 TB,2.91 TB
11:November:2025 17:50:49,Critical 50% - Disk,CA,172.16.0.204,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,24 Core,,292.97 GB,D:,146.48 GB,146.48 GB
11:November:2025 17:52:59,Critical 50% - Disk,CA,172.16.0.116,PMLA,DBA-Team,Critical,Disk,40 Core,,684.76 GB,D:,342.38 GB,342.38 GB
11:November:2025 17:53:44,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,Q:,1.46 TB,1.46 TB
11:November:2025 17:55:15,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,2.91 TB,2.91 TB
11:November:2025 17:55:15,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,H:,1.46 TB,1.46 TB
11:November:2025 17:55:21,Critical 90% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
11:November:2025 17:57:59,Critical 50% - Disk,CA,172.16.0.116,PMLA,DBA-Team,Critical,Disk,40 Core,,1.75 TB,E:,893.87 GB,893.87 GB
11:November:2025 18:00:15,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,J:,1.46 TB,1.46 TB
11:November:2025 18:00:15,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,2.91 TB,2.91 TB
11:November:2025 18:00:15,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,J:,1.46 TB,1.46 TB
11:November:2025 18:00:30,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,192.81 GB,C:,96.40 GB,96.40 GB
11:November:2025 18:04:57,Critical 90% - Disk,CA,172.16.1.104,Optimum-APIs-Srvr,Infra-Team,Critical,Disk,8 Core,,224.30 GB,/,22.43 GB,201.87 GB
11:November:2025 18:05:49,Critical 50% - Disk,CA,172.16.0.204,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,24 Core,,206.43 GB,C:,103.21 GB,103.21 GB
11:November:2025 18:05:49,Critical 50% - Disk,CA,172.16.0.59,SMC,BackOffice,Critical,Disk,N/A,,N/A,C:,"78.04GB
Server Details",50.00%
11:November:2025 18:08:04,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,692.75 GB,D:,346.37 GB,346.37 GB
11:November:2025 18:08:33,Critical 50% - Disk,CA,172.16.0.170,SMC,BackOffice,Critical,Disk,12 Core,,112.37 GB,C:,56.19 GB,56.19 GB
11:November:2025 18:09:49,Critical 50% - Disk,CA,172.16.1.104,Optimum-APIs-Srvr,Infra-Team,Critical,Disk,8 Core,,224.30 GB,/,112.15 GB,112.15 GB
11:November:2025 18:10:15,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,Q:,1.46 TB,1.46 TB
11:November:2025 18:11:13,Critical 50% - Disk,CA,172.16.0.116,PMLA,DBA-Team,Critical,Disk,40 Core,,208.43 GB,C:,104.22 GB,104.22 GB
11:November:2025 18:13:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,19.08 GB,172.83 GB
11:November:2025 18:15:15,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,P:,1.46 TB,1.46 TB
11:November:2025 18:15:51,Critical 90% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,5.82 TB,F:,596.16 GB,5.24 TB
11:November:2025 18:16:13,Critical 50% - Disk,CA,172.16.0.116,PMLA,DBA-Team,Critical,Disk,40 Core,,208.43 GB,C:,104.22 GB,104.22 GB
11:November:2025 18:17:32,Critical 50% - Disk,CA,192.168.15.112,alertmanager,Pre-Trade-Team,Critical,Disk,8 Core,,178.58 GB,/,89.29 GB,89.29 GB
11:November:2025 18:18:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.92 GB,172.99 GB
11:November:2025 18:20:57,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,899.98 GB,G:,449.99 GB,449.99 GB
11:November:2025 18:22:50,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,1.75 TB,F:,893.94 GB,893.94 GB
11:November:2025 18:24:29,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,E:,1.00 TB,1.00 TB
11:November:2025 18:25:19,Critical 50% - Disk,CA,192.168.15.125,alertmanager,Pre-Trade-Team,Critical,Disk,16 Core,,88.03 GB,/,44.01 GB,44.01 GB
11:November:2025 18:25:30,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,894.25 GB,F:,447.12 GB,447.12 GB
11:November:2025 18:25:50,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"79.09GB
Server Details",50.00%
11:November:2025 18:25:55,Critical 50% - Disk,CA,172.16.1.122,SMC,Middleware,Critical,Disk,8 Core,,145.37 GB,/,43.77 GB,101.60 GB
11:November:2025 18:30:15,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,199.50 GB,C:,99.75 GB,99.75 GB
11:November:2025 18:30:25,Critical 50% - Disk,CA,172.16.0.177,SMC,EKYC,Critical,Disk,24 Core,,1.50 TB,D:,767.99 GB,767.99 GB
11:November:2025 18:30:42,Critical 90% - Disk,CA,172.16.1.104,Linux_Servers,Infra-Team,Critical,Disk,8 Core,,224.30 GB,/,22.43 GB,201.87 GB
11:November:2025 18:30:50,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"90.36GB
Server Details",50.00%
11:November:2025 18:31:20,Critical 90% - Disk,CA,172.16.2.3,SMC-Portfolio-database,DBA-Team,Critical,Disk,16 Core,,392.65 GB,/U03,39.26 GB,353.38 GB
11:November:2025 18:33:33,Critical 50% - Disk,CA,172.16.2.98,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,12 Core,,292.97 GB,D:,146.48 GB,146.48 GB
11:November:2025 18:33:33,Critical 50% - Disk,CA,172.16.2.98,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,12 Core,,206.43 GB,C:,103.21 GB,103.21 GB
11:November:2025 18:34:29,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,5.50 TB,F:,2.75 TB,2.75 TB
11:November:2025 18:35:30,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,1.45 TB,I:,744.94 GB,744.94 GB
11:November:2025 18:35:52,Critical 90% - Disk,CA,172.16.1.144,Middleware,Middleware,Critical,Disk,4 Core,,80.15 GB,/,8.02 GB,72.14 GB
11:November:2025 18:35:57,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,699.98 GB,E:,349.99 GB,349.99 GB
11:November:2025 18:36:00,Critical 50% - Disk,CA,172.16.0.130,Axel,DBA-Team,Critical,Disk,16 Core,,499.98 GB,D:,249.99 GB,249.99 GB
11:November:2025 18:36:03,Critical 50% - Disk,CA,172.16.0.189,Fund-Allocation_Backup,BackOffice,Critical,Disk,8 Core,,149.98 GB,D:,74.99 GB,74.99 GB
11:November:2025 18:37:28,Critical 50% - Disk,CA,172.16.0.116,PMLA,DBA-Team,Critical,Disk,40 Core,,208.43 GB,C:,104.22 GB,104.22 GB
11:November:2025 18:38:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
11:November:2025 18:39:29,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,H:,1.00 TB,1.00 TB
11:November:2025 18:40:15,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
11:November:2025 18:40:19,Critical 90% - Disk,CA,172.16.2.3,SMC-Portfolio-database,DBA-Team,Critical,Disk,16 Core,,48.91 GB,/,4.89 GB,44.02 GB
11:November:2025 18:40:30,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,700.39 GB,D:,350.19 GB,350.19 GB
11:November:2025 18:40:47,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.54GB 
  ServerDetails",90.00%
11:November:2025 18:40:50,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,C:,"68.64GB
Server Details",50.00%
11:November:2025 18:40:50,Critical 50% - Disk,CA,172.16.1.104,Linux_Servers,Infra-Team,Critical,Disk,8 Core,,224.30 GB,/,112.15 GB,112.15 GB
11:November:2025 18:40:57,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,999.98 GB,H:,499.99 GB,499.99 GB
11:November:2025 18:42:28,Critical 50% - Disk,CA,172.16.0.116,PMLA,DBA-Team,Critical,Disk,40 Core,,208.43 GB,C:,104.22 GB,104.22 GB
